users listening on port 3002
users request | id=6195f8ab-99d1-4a3f-ac8d-45f4b9a69e08 | GET /users/1 | status=200 | durationMs=0
users request | id=35ff2538-4fdb-429f-8f14-7cb34ebbfe00 | GET /users/1 | status=200 | durationMs=0
users request | id=7b368fdf-806a-44fc-b583-0044273e1ee1 | GET /users/1 | status=200 | durationMs=0
users request | id=b7a89ae5-27a7-4b6a-a548-304e27b64a1c | GET /users/1 | status=200 | durationMs=0
users request | id=03eebe1d-ac25-4532-b46b-ceb3852c7b54 | GET /users/1 | status=200 | durationMs=0
users request | id=b8982270-786b-489c-84d9-b2a74b360a8a | GET /users/1 | status=200 | durationMs=1
users request | id=3c574d8f-12c0-4267-bcfd-4ff0d5064188 | GET /users/1 | status=200 | durationMs=0
users request | id=0f32eaec-38c4-4a4b-9c63-262dca60e740 | GET /users/1 | status=200 | durationMs=0
users request | id=e57408d5-020b-4be0-96bf-76332ada92a6 | GET /users/1 | status=200 | durationMs=1
users request | id=46fa8ed5-dd39-44dc-9f6a-edfc02e27f09 | GET /users/1 | status=200 | durationMs=0
users request | id=176d1414-1a2d-4bc2-908a-7251b5900eeb | GET /users/1 | status=200 | durationMs=0
users request | id=6537771b-2cbe-4689-bebd-aa3f90cc3429 | GET /users/1 | status=200 | durationMs=0
users request | id=637ce08b-ba66-4610-bf12-51150b610b20 | GET /users/1 | status=200 | durationMs=1
users request | id=c37eed13-9793-4e2a-b709-8692b3f5d417 | GET /users/1 | status=200 | durationMs=1
users request | id=620eb4ef-14c7-4949-aab1-0f7e5059d28c | GET /users/1 | status=200 | durationMs=0
users request | id=e52209a9-7294-455c-a0dd-d8f3010f6552 | GET /users/1 | status=200 | durationMs=0
users request | id=8d9074d4-7c51-42e1-b6f7-f77ada043a62 | GET /users/1 | status=200 | durationMs=0
users request | id=5851a557-377e-4e06-b04a-3df21b4653ac | GET /users/1 | status=200 | durationMs=1
users request | id=801cf7c9-685d-4e1a-bcc5-3eed03068a5f | GET /users/1 | status=200 | durationMs=0
users request | id=22a1168e-5043-4f12-a5e9-8b6f218312f1 | GET /users/1 | status=200 | durationMs=0
users request | id=3aea4c23-7675-46e8-b483-160304f45f0d | GET /users/1 | status=200 | durationMs=1
users request | id=2ab2ed4c-6bb6-4ab0-b59f-6afe34095a15 | GET /users/1 | status=200 | durationMs=0
users request | id=2f388216-76b0-43c8-b045-7275838d419c | GET /users/1 | status=200 | durationMs=0
users request | id=254a4f63-6fc3-4148-a2f9-48e3ca4b31c0 | GET /users/1 | status=200 | durationMs=0
users request | id=22d9262c-57ae-45e8-a52f-862811d9a11d | GET /users/1 | status=200 | durationMs=0
users request | id=47b92910-cced-46ce-be2f-66425e1f40a3 | GET /users/1 | status=200 | durationMs=0
users request | id=dab4bda2-775f-4baf-8c75-b8139807f06d | GET /users/1 | status=200 | durationMs=1
users request | id=378a8452-8fe8-47f6-bc9d-2de1f17ec363 | GET /users/1 | status=200 | durationMs=1
users request | id=ca45c654-2964-488e-9cdf-145ee94509cb | GET /users/1 | status=200 | durationMs=0
users request | id=e31953a2-ebac-4373-9654-7c6a0a844abd | GET /users/1 | status=200 | durationMs=0
users request | id=37bd77be-1f20-4137-811f-5e1ca6aee3cb | GET /users/1 | status=200 | durationMs=0
users request | id=610119ad-1308-400b-afed-2b025c4b79de | GET /users/1 | status=200 | durationMs=1
users request | id=d17e0d71-509e-477c-b137-6bde31eb864b | GET /users/1 | status=200 | durationMs=0
users request | id=7c97c06e-056f-473a-8bbe-0ad45fdb70f9 | GET /users/1 | status=200 | durationMs=0
users request | id=fb87b5ba-8b6b-43f8-b4b5-380db735df0d | GET /users/1 | status=200 | durationMs=0
users request | id=2ecf0740-96c4-41de-aa5e-5115c6fc74c4 | GET /users/1 | status=200 | durationMs=0
users request | id=a57fd8a3-f618-4a57-8fd4-a54767c9c2ea | GET /users/1 | status=200 | durationMs=0
users request | id=d57772bf-e02d-4e02-9d5f-76364ef14f1d | GET /users/1 | status=200 | durationMs=0
users request | id=96cc3d53-18ab-4702-87b8-ae7a4900ec97 | GET /users/1 | status=200 | durationMs=0
users request | id=9cbd5fda-d811-4aed-bafc-a0edd17da5d0 | GET /users/1 | status=200 | durationMs=1
users request | id=1c11d7cb-00ae-4775-bfea-116e42fde97f | GET /users/1 | status=200 | durationMs=0
users request | id=662c1fe6-d2c1-4dde-892d-c135c253f5c8 | GET /users/1 | status=200 | durationMs=0
users request | id=6d2ac3df-ae9e-4513-bcd2-6433c5fbe8f3 | GET /users/1 | status=200 | durationMs=0
users request | id=ee22c55d-5d9b-4f67-a7f8-06b6e26b5441 | GET /users/1 | status=200 | durationMs=0
users request | id=bf415b91-2bbc-4d9a-9afd-f95355ee66d5 | GET /users/1 | status=200 | durationMs=0
users request | id=57cf9578-4fd4-494a-8f05-a1324fac438e | GET /users/1 | status=200 | durationMs=0
users request | id=0ff538c2-36e4-4088-8a06-b0f19f53062a | GET /users/1 | status=200 | durationMs=1
users request | id=8b396dae-c562-41dd-9f2f-079f64a8964f | GET /users/1 | status=200 | durationMs=0
users request | id=df65b750-a945-438e-bff9-821354244520 | GET /users/1 | status=200 | durationMs=0
users request | id=b2156ae5-ed87-4394-b6ca-9737854f5820 | GET /users/1 | status=200 | durationMs=0
users request | id=55b79fdc-e149-4303-851c-15280e0aea80 | GET /users/1 | status=200 | durationMs=0
users request | id=0830e47f-3d34-4257-b704-ffc42b8a5cec | GET /users/1 | status=200 | durationMs=0
users request | id=ba4a9c3e-e9d3-4c94-bf47-8fc90e948253 | GET /users/1 | status=200 | durationMs=1
users request | id=46adf0d9-bbb8-43ca-8ffc-971566099220 | GET /users/1 | status=200 | durationMs=0
users request | id=49a42c23-543c-488c-8356-7d65ce1de384 | GET /users/1 | status=200 | durationMs=0
users request | id=32a88b14-a32a-4ffa-be0d-7adad0f93569 | GET /users/1 | status=200 | durationMs=0
users request | id=aa3ad45f-7b12-4526-8cd9-15801ca52e5a | GET /users/1 | status=200 | durationMs=0
users request | id=385e9a80-ed6a-4aa6-86f9-a969fb93de00 | GET /users/1 | status=200 | durationMs=1
users request | id=260ac94f-86b5-419f-b10e-2a0dfa374e0f | GET /users/1 | status=200 | durationMs=0
users request | id=7cb0371b-9dd9-4f0d-b4e6-60640e283da0 | GET /users/1 | status=200 | durationMs=0
users request | id=052c0adc-fda2-4b4e-b41e-5ef4f77d6241 | GET /users/1 | status=200 | durationMs=0
users request | id=cafc63b5-47ba-46a8-bf48-17aa2cb862ba | GET /users/1 | status=200 | durationMs=0
users request | id=de94067a-14e8-4973-a3e2-aeb62a2f5bae | GET /users/1 | status=200 | durationMs=0
users request | id=a26330f0-34ae-4ad1-b46e-006361f9f634 | GET /users/1 | status=200 | durationMs=0
users request | id=e67c6cda-3166-4bc5-8633-dc91808f2e2a | GET /users/1 | status=200 | durationMs=0
users request | id=2b1adb58-18e7-4be4-abce-85bc5171eda1 | GET /users/1 | status=200 | durationMs=1
users request | id=82344d09-5776-40d6-ac96-a6f983e26a0b | GET /users/1 | status=200 | durationMs=0
users request | id=0e6033b3-7d11-421d-b568-4e8ce4b3d0ce | GET /users/1 | status=200 | durationMs=0
users request | id=13cb060f-115a-4e7a-ae15-f208908a9e8e | GET /users/1 | status=200 | durationMs=0
users request | id=4f5229b7-fd54-425a-93a7-3f2019581691 | GET /users/1 | status=200 | durationMs=0
users request | id=19bf094f-4a19-4ce4-bdad-91cca0d05724 | GET /users/1 | status=200 | durationMs=0
users request | id=6d668d81-6903-410b-8a0d-01f716444e9e | GET /users/1 | status=200 | durationMs=0
users request | id=650e22c2-e9fd-4a29-b3bc-2915d5a6c882 | GET /users/1 | status=200 | durationMs=0
users request | id=d7ce24a0-8895-44d2-9535-6eb1a0cafd4c | GET /users/1 | status=200 | durationMs=0
users request | id=22320613-3352-4f5d-a786-fff5461b952b | GET /users/1 | status=200 | durationMs=0
users request | id=d8f10faa-8562-47ef-b0cc-ffcd9b154ed3 | GET /users/1 | status=200 | durationMs=0
users request | id=48801747-f048-4286-88c8-5c853192b234 | GET /users/1 | status=200 | durationMs=0
users request | id=12999202-395a-424b-af1a-c9236c60119a | GET /users/1 | status=200 | durationMs=0
users request | id=0307c332-cb10-4ee6-8fb9-2b9e5ebaa6ec | GET /users/1 | status=200 | durationMs=1
users request | id=9f945ae2-5527-4e32-ae99-d38111cc2421 | GET /users/1 | status=200 | durationMs=0
users request | id=53b48602-dfec-4c76-9710-a0926708acac | GET /users/1 | status=200 | durationMs=1
users request | id=f514c24f-4fd2-4fac-a88d-259aa420cf7c | GET /users/1 | status=200 | durationMs=0
users request | id=75bfa726-ac17-4481-af38-52ad0afaa989 | GET /users/1 | status=200 | durationMs=0
users request | id=46fa6d44-6665-4733-92b2-1688e5a52b2d | GET /users/1 | status=200 | durationMs=1
users request | id=5cb56449-871f-49ca-b13c-ddbf390db66f | GET /users/1 | status=200 | durationMs=1
users request | id=736fec49-778d-4a03-926c-2427b11ff9f4 | GET /users/1 | status=200 | durationMs=0
users request | id=9da4888a-8247-43ba-9236-5e18d650b652 | GET /users/1 | status=200 | durationMs=0
users request | id=5596ee90-be0d-48c6-8594-cf9af803202f | GET /users/1 | status=200 | durationMs=0
users request | id=74c47765-e3ad-49ee-8d15-879b6944ac8d | GET /users/1 | status=200 | durationMs=1
users request | id=19ce8f3b-a57f-4663-ac97-3388217838a8 | GET /users/1 | status=200 | durationMs=0
users request | id=cbc8ed7a-43ad-48b4-b5b2-bc532dad021e | GET /users/1 | status=200 | durationMs=0
users request | id=19a22b3f-e9f3-47f5-8523-d9ff02f9089f | GET /users/1 | status=200 | durationMs=0
users request | id=53a4bc35-45d9-44e5-9b01-c7b6c7d9fe56 | GET /users/1 | status=200 | durationMs=1
users request | id=e19bd612-508c-4829-ab69-b31397614e75 | GET /users/1 | status=200 | durationMs=0
users request | id=4e213a36-3c92-4395-abef-92537e22eb70 | GET /users/1 | status=200 | durationMs=0
users request | id=910498ba-d948-4ebc-a43e-d06429b0df00 | GET /users/1 | status=200 | durationMs=0
users request | id=c57694fd-b798-46d7-9889-f9c19dadfd9d | GET /users/1 | status=200 | durationMs=0
users request | id=0930cc47-9b18-43c4-9330-c00cb1d948c6 | GET /users/1 | status=200 | durationMs=0
users request | id=f691ed0d-908c-4422-a914-fc4f37b41fad | GET /users/1 | status=200 | durationMs=0
users request | id=2ec452c2-64a8-4b91-8204-206cb28e2fa8 | GET /users/1 | status=200 | durationMs=0
users request | id=f3ab9142-1d58-49f3-b2a3-213c85392e80 | GET /users/1 | status=200 | durationMs=1
users request | id=b22ea157-77fd-4481-819c-9068961af0ea | GET /users/1 | status=200 | durationMs=0
users request | id=98015394-4872-46d5-ba6f-81440ac2db47 | GET /users/1 | status=200 | durationMs=1
users request | id=632e036c-daec-47b9-863f-45aaa764372f | GET /users/1 | status=200 | durationMs=0
users request | id=ec9a95a8-9067-464c-98b3-0b64730e7e21 | GET /users/1 | status=200 | durationMs=1
users request | id=3e359446-8af3-446d-990f-3b50e214e8bf | GET /users/1 | status=200 | durationMs=0
users request | id=f9e160d9-398a-4d8c-8948-6310124f150f | GET /users/1 | status=200 | durationMs=0
users request | id=e4b2412e-1daf-4768-85ae-718679591bc8 | GET /users/1 | status=200 | durationMs=0
users request | id=3c54136b-069f-4790-97fc-bdcc717d938b | GET /users/1 | status=200 | durationMs=0
users request | id=891a36b0-70c5-4648-9f17-926a3590db03 | GET /users/1 | status=200 | durationMs=0
users request | id=0cde9a1a-9026-4e58-9cdd-0aca272b8a78 | GET /users/1 | status=200 | durationMs=0
users request | id=8e4fdd97-bf9e-430c-95c3-de90aa12cf63 | GET /users/1 | status=200 | durationMs=0
users request | id=6be3f490-2917-4fc3-9018-6cfa159c65e5 | GET /users/1 | status=200 | durationMs=1
users request | id=438759fd-06d2-4803-861c-9d6caab45614 | GET /users/1 | status=200 | durationMs=1
users request | id=99e8eca7-a270-4d4f-9c57-ceddfa343d2d | GET /users/1 | status=200 | durationMs=0
users request | id=b199814b-abd3-4109-a192-018360cc4c6e | GET /users/1 | status=200 | durationMs=0
users request | id=b5fa3b44-39f5-4fa6-8003-c25e6c06f392 | GET /users/1 | status=200 | durationMs=0
users request | id=2b97de64-3300-492d-8063-61e2f8af298a | GET /users/1 | status=200 | durationMs=0
users request | id=f5780fa6-fd65-462c-a6b2-5e79c8a1f1ba | GET /users/1 | status=200 | durationMs=0
users request | id=f6d19870-bf36-4c17-b6c3-8295693e529b | GET /users/1 | status=200 | durationMs=1
users request | id=0d9b139d-3375-4107-a958-9dc9cc386dbd | GET /users/1 | status=200 | durationMs=1
users request | id=e235458d-a732-45df-9ced-ce2b51028554 | GET /users/1 | status=200 | durationMs=0
users request | id=a42e3e8f-0ab6-48b2-aee1-df4c76f87bc7 | GET /users/1 | status=200 | durationMs=1
users request | id=fccfaeb4-f9bc-4d1b-8039-3692ad406410 | GET /users/1 | status=200 | durationMs=1
users request | id=41718d19-76ba-4462-8f5f-5cab962516e2 | GET /users/1 | status=200 | durationMs=0
users request | id=7edeb8a4-d538-4540-bde5-880d77372e9c | GET /users/1 | status=200 | durationMs=0
users request | id=0f0e29af-7267-49ab-89bb-2783bfe2d30b | GET /users/1 | status=200 | durationMs=0
users request | id=421776fd-0760-4676-b4ee-9724ade92700 | GET /users/1 | status=200 | durationMs=0
users request | id=5b5bb949-0323-4725-96ac-12568cb63fc4 | GET /users/1 | status=200 | durationMs=0
users request | id=f84fbb5d-5d82-4f9c-8577-b986095071f2 | GET /users/1 | status=200 | durationMs=0
users request | id=99d8d70a-97c6-4ebb-a68e-76154962aee3 | GET /users/1 | status=200 | durationMs=0
users request | id=1c3c250a-36d6-45ea-9bc3-5c599189d222 | GET /users/1 | status=200 | durationMs=0
users request | id=87aea7e9-af46-49e0-a905-06c1e88d5c20 | GET /users/1 | status=200 | durationMs=0
users request | id=515a4226-58ec-4615-bb7f-34b5fd64d0bb | GET /users/1 | status=200 | durationMs=0
users request | id=fdac1561-90e0-450a-9321-e773b33ed93d | GET /users/1 | status=200 | durationMs=0
users request | id=5e0f9a20-d9ac-4d6b-a8de-e3978821ae84 | GET /users/1 | status=200 | durationMs=0
users request | id=314cedbc-a4ef-4af8-ae43-e5f4bc16ccb2 | GET /users/1 | status=200 | durationMs=0
users request | id=d7b18373-a6d2-4edc-9c1c-eb8a4da36a8e | GET /users/1 | status=200 | durationMs=0
users request | id=6453d0af-2679-4b58-aed4-923bc84373d7 | GET /users/1 | status=200 | durationMs=0
users request | id=41403c36-733d-4796-8bcf-cb307b589c57 | GET /users/1 | status=200 | durationMs=0
users request | id=b4e366d1-ca1d-41dd-9b52-eda0de7a0f76 | GET /users/1 | status=200 | durationMs=0
users request | id=b1d26bb9-8059-4690-9889-6d500443d588 | GET /users/1 | status=200 | durationMs=0
users request | id=7e52b636-7ac2-4359-aa8f-c73881a0d280 | GET /users/1 | status=200 | durationMs=0
users request | id=3a42a3b5-bd74-45ce-a6e8-ec2a26fc8f24 | GET /users/1 | status=200 | durationMs=1
users request | id=71ecf86a-2746-48e0-a40e-abea75fee806 | GET /users/1 | status=200 | durationMs=0
users request | id=6ca43e01-370d-455b-a370-5d811be02982 | GET /users/1 | status=200 | durationMs=0
users request | id=166e150a-d27e-4fdf-a740-990511718ca5 | GET /users/1 | status=200 | durationMs=1
users request | id=6da0916f-e206-4fb1-93fa-f19516150e08 | GET /users/1 | status=200 | durationMs=0
users request | id=49718a0b-3f2e-4fb7-a0a6-afb1645e1146 | GET /users/1 | status=200 | durationMs=1
users request | id=e5849cef-b7cb-42fd-85a5-de81bd4e09f6 | GET /users/1 | status=200 | durationMs=0
users request | id=c559a384-f08e-435d-b49a-67bd041cb0d6 | GET /users/1 | status=200 | durationMs=0
users request | id=f89212b8-3cac-4d83-bd6d-684ffa13b978 | GET /users/1 | status=200 | durationMs=0
users request | id=7ff70d69-51fb-41d4-ae1d-00aac76b4d70 | GET /users/1 | status=200 | durationMs=0
users request | id=d6590720-c359-4f81-8d80-55a2d3ea6cf2 | GET /users/1 | status=200 | durationMs=1
users request | id=96b0a617-5962-41ff-99f9-04105d050799 | GET /users/1 | status=200 | durationMs=0
users request | id=b3866080-442c-4643-80f5-551311278aee | GET /users/1 | status=200 | durationMs=0
users request | id=3d4fd862-150b-4c32-9462-d8104a226ff0 | GET /users/1 | status=200 | durationMs=1
users request | id=900e96c6-0eaa-41f2-919f-3ccabf9e473f | GET /users/1 | status=200 | durationMs=0
users request | id=f3327b06-37f9-4742-9582-b006c8405b13 | GET /users/1 | status=200 | durationMs=0
users request | id=cd26f38b-cf8a-44fd-b3a7-d89fc47440fd | GET /users/1 | status=200 | durationMs=1
users request | id=afb6cc9d-137b-4444-87c2-235f17ff9673 | GET /users/1 | status=200 | durationMs=1
users request | id=ce80e7ab-c0d4-49fd-b24e-b0789e0af4bd | GET /users/1 | status=200 | durationMs=0
users request | id=aae233e2-28a7-4a01-9210-66dbd3e48a30 | GET /users/1 | status=200 | durationMs=0
users request | id=c194dfec-e3cd-4f77-9c99-b0a237c864b0 | GET /users/1 | status=200 | durationMs=0
users request | id=bed70a93-785c-4580-8c15-e5b9ba4cb4ba | GET /users/1 | status=200 | durationMs=1
users request | id=f54b7b03-128c-4918-891c-1f229ff86722 | GET /users/1 | status=200 | durationMs=0
users request | id=a1760308-e6d4-408a-be63-18a6f4d22968 | GET /users/1 | status=200 | durationMs=0
users request | id=5a4a7230-829b-4632-9603-df289fc686b1 | GET /users/1 | status=200 | durationMs=0
users request | id=c4414bd5-ca3e-467e-b1c0-a794afe368d0 | GET /users/1 | status=200 | durationMs=0
users request | id=3e8667ee-0b35-469c-ad61-39ee52759cd5 | GET /users/1 | status=200 | durationMs=0
users request | id=ccbd5087-4156-43ac-b490-85d696eab0d4 | GET /users/1 | status=200 | durationMs=0
users request | id=97c1052c-9eda-4920-85e4-c19ff935a4bf | GET /users/1 | status=200 | durationMs=0
users request | id=9e468ff8-7153-427d-aebe-7125ab4f2216 | GET /users/1 | status=200 | durationMs=0
users request | id=458a2568-a4e0-4e29-b95d-fa1c7a573c57 | GET /users/1 | status=200 | durationMs=1
users request | id=d07c6237-f4f6-43e9-b708-99c6ee1bbe07 | GET /users/1 | status=200 | durationMs=0
users request | id=283f0db9-9f15-43eb-bcf9-89ef7c663dd2 | GET /users/1 | status=200 | durationMs=0
users request | id=6797f54c-b7ba-44a9-a8d9-0ba0bdec06f9 | GET /users/1 | status=200 | durationMs=0
users request | id=8aeac12f-2f55-4605-8ac3-c7d5d41fec8a | GET /users/1 | status=200 | durationMs=0
users request | id=6ed8adc6-a6d5-4c98-8263-a7aebbb95562 | GET /users/1 | status=200 | durationMs=0
users request | id=f29e8118-11b3-4389-aea6-56d0d25b7d8a | GET /users/1 | status=200 | durationMs=1
users request | id=b734540e-00d7-4747-af7a-6a82583ccd5f | GET /users/1 | status=200 | durationMs=0
users request | id=fbeae901-df28-46e3-bfe5-47931e1536ab | GET /users/1 | status=200 | durationMs=1
users request | id=d1f7529b-30c6-45fd-ab09-ed13f5dd807f | GET /users/1 | status=200 | durationMs=0
users request | id=713f7058-690a-40fd-a367-d268020a5d6b | GET /users/1 | status=200 | durationMs=1
users request | id=2d82c00d-702b-40f7-988e-c2642c3c638d | GET /users/1 | status=200 | durationMs=0
users request | id=314ed209-bf27-4b54-938a-b1baebe00ba2 | GET /users/1 | status=200 | durationMs=0
users request | id=aafd86d8-edcc-4caa-8d1d-3ca22a5f44c1 | GET /users/1 | status=200 | durationMs=0
users request | id=bcde4830-03c2-4096-bbb1-c97b38e858bc | GET /users/1 | status=200 | durationMs=1
users request | id=2a0b0933-9abb-4f2d-ae6b-d894fc2520f0 | GET /users/1 | status=200 | durationMs=1
