users listening on port 3002
users request | id=f6592083-04e5-4171-a466-9af4c3985df0 | GET /users/1 | status=200 | durationMs=0
users request | id=7ab3483b-927d-4967-9274-aec5684796e4 | GET /users/1 | status=200 | durationMs=0
users request | id=e5a4b7e0-b5c8-416a-a7c4-ea6a1b4f024e | GET /users/1 | status=200 | durationMs=0
users request | id=87f31b57-527a-43d8-a21c-0ca98ca38663 | GET /users/1 | status=200 | durationMs=0
users request | id=43a7739d-7bab-4147-b3a0-3a9e6892ef27 | GET /users/1 | status=200 | durationMs=0
users request | id=06597aa4-1622-466e-a391-ac1a70455cd6 | GET /users/1 | status=200 | durationMs=0
users request | id=3159daec-4114-427d-8d2d-86b8d5979957 | GET /users/1 | status=200 | durationMs=0
users request | id=4b826914-21eb-4869-8420-e548ee7db1f4 | GET /users/1 | status=200 | durationMs=0
users request | id=e240348a-5e7e-4ca8-95f8-64afc99a9ed6 | GET /users/1 | status=200 | durationMs=2
users request | id=0f13db8c-b166-49ae-9b50-4e5428a163eb | GET /users/1 | status=200 | durationMs=1
users request | id=97bc9f90-e2c7-4c21-b7bf-e130726e3f2c | GET /users/1 | status=200 | durationMs=0
users request | id=66e28232-f5bc-435e-9f63-4f6aee180d95 | GET /users/1 | status=200 | durationMs=0
users request | id=5c577c8f-b201-49e6-aaa3-4f08cb06387e | GET /users/1 | status=200 | durationMs=0
users request | id=19206aa4-66b9-4887-b3a4-52166b829e35 | GET /users/1 | status=200 | durationMs=0
users request | id=7d1c5a95-d21d-4171-bf78-5da96b3c9d83 | GET /users/1 | status=200 | durationMs=0
users request | id=450ffa50-dbdc-4118-9d16-1827560e3de1 | GET /users/1 | status=200 | durationMs=0
users request | id=56380979-07ff-4484-b730-97028c944f65 | GET /users/1 | status=200 | durationMs=0
users request | id=caa618bf-10e3-4ef9-9b7a-9fcf765020f1 | GET /users/1 | status=200 | durationMs=0
users request | id=67416d9b-2bb6-4148-a9d9-832bbd67645e | GET /users/1 | status=200 | durationMs=0
users request | id=5d1f15ba-5c91-4669-bb82-d5ec7180b4e2 | GET /users/1 | status=200 | durationMs=0
users request | id=2ef29ee7-2f7a-46be-bd24-29127d2a3c45 | GET /users/1 | status=200 | durationMs=0
users request | id=158b5353-c1f9-4bac-9cc5-cafc48d8ee4d | GET /users/1 | status=200 | durationMs=0
users request | id=f3729ab9-102d-4f71-8a9d-275e5adae582 | GET /users/1 | status=200 | durationMs=1
users request | id=21c2abdf-da49-4420-920a-6d4c3c450d43 | GET /users/1 | status=200 | durationMs=0
users request | id=1cfea0e1-6898-418a-8618-768e2ffbcdc6 | GET /users/1 | status=200 | durationMs=0
users request | id=bff95b59-7249-4d43-a13f-7f90e97cd4f6 | GET /users/1 | status=200 | durationMs=0
users request | id=55d02484-6b54-4cb3-81e7-86bf457fc831 | GET /users/1 | status=200 | durationMs=0
users request | id=c1ac9d38-2735-488b-a0e7-4406623ea6ff | GET /users/1 | status=200 | durationMs=0
users request | id=b6f4b1bb-e207-442f-94e2-36455cb5a390 | GET /users/1 | status=200 | durationMs=0
users request | id=b5e782b5-7a76-4fdb-a00f-2d7255ed6bda | GET /users/1 | status=200 | durationMs=1
users request | id=a85cee45-a274-42c9-911d-8900a8f4c665 | GET /users/1 | status=200 | durationMs=0
users request | id=ab393938-63be-4709-a45b-8e767ab2af10 | GET /users/1 | status=200 | durationMs=0
users request | id=290ee10d-bbd8-4811-8356-e1ec31d918c8 | GET /users/1 | status=200 | durationMs=0
users request | id=f4c466b9-c2d0-4553-be32-1326dfcbf250 | GET /users/1 | status=200 | durationMs=0
users request | id=d8d0a8c3-b590-4488-86fd-faa7c60bf915 | GET /users/1 | status=200 | durationMs=0
users request | id=8c7e4dd6-7e98-405d-a39d-f8234841e856 | GET /users/1 | status=200 | durationMs=1
users request | id=b8d05501-8483-445d-a05d-79911ca318bd | GET /users/1 | status=200 | durationMs=0
users request | id=771c620a-3f96-4e43-9828-416e66a871fc | GET /users/1 | status=200 | durationMs=0
users request | id=a89f990a-05e6-4eff-aa39-4d6517bcae64 | GET /users/1 | status=200 | durationMs=0
users request | id=1d4f4dd1-4046-48df-ba84-80c9c34af192 | GET /users/1 | status=200 | durationMs=1
users request | id=936a2806-23f6-41d2-b29e-c4e21d694f95 | GET /users/1 | status=200 | durationMs=0
users request | id=f3bb9770-e3ce-49f2-bb47-f9910d377cca | GET /users/1 | status=200 | durationMs=1
users request | id=ca9cce31-a63a-42c7-8c54-8be51df9ceae | GET /users/1 | status=200 | durationMs=0
users request | id=eea6e90f-d17b-4c4a-aa5d-2b9ff7f6f961 | GET /users/1 | status=200 | durationMs=0
users request | id=ef9cff6c-0e9e-4d11-8fc7-127176ba5444 | GET /users/1 | status=200 | durationMs=0
users request | id=c89420f6-8253-4d61-aa1f-0d096d3def10 | GET /users/1 | status=200 | durationMs=0
users request | id=8bc93149-5e34-48d6-a79b-3922eb9f733e | GET /users/1 | status=200 | durationMs=0
users request | id=9080852e-7930-43ab-9d3a-ee2243d1f8de | GET /users/1 | status=200 | durationMs=1
users request | id=18d1a5d9-dc08-4247-95e9-00bdfa558021 | GET /users/1 | status=200 | durationMs=0
users request | id=de316227-f2dc-478d-a4e2-b4da74296efb | GET /users/1 | status=200 | durationMs=0
users request | id=2c46dbbb-018b-488b-a3fe-774b5a8919fc | GET /users/1 | status=200 | durationMs=0
users request | id=a7b9c34e-8daf-41fe-945f-a6b1f0d21c8e | GET /users/1 | status=200 | durationMs=0
users request | id=76224a11-f3ab-466b-b900-ce3f2bff31d3 | GET /users/1 | status=200 | durationMs=1
users request | id=854bbfb9-bc5b-47c5-89ab-8d9871ffb8ea | GET /users/1 | status=200 | durationMs=1
users request | id=c99e01eb-0f5d-40a6-aa2e-5d1dc969fd7c | GET /users/1 | status=200 | durationMs=0
users request | id=1be92c63-8d54-4992-bf1a-8ed198997464 | GET /users/1 | status=200 | durationMs=0
users request | id=9368f153-ee7c-4cd6-8829-472550fd1787 | GET /users/1 | status=200 | durationMs=1
users request | id=9b2d2025-554f-4036-9e43-97265bb3d922 | GET /users/1 | status=200 | durationMs=0
users request | id=81c2a605-87df-4fb1-a6a6-6f2567d1462d | GET /users/1 | status=200 | durationMs=0
users request | id=0d40a9f0-35ed-4f15-98be-d477e2d9f117 | GET /users/1 | status=200 | durationMs=0
users request | id=6a03b2e3-c374-4549-9590-fbef42b21f0e | GET /users/1 | status=200 | durationMs=0
users request | id=e0cca4ae-f9e0-4439-89bc-56fd646757f1 | GET /users/1 | status=200 | durationMs=1
users request | id=700c7860-aed7-47f0-9bad-65ca496f5022 | GET /users/1 | status=200 | durationMs=0
users request | id=0f5b7579-5b94-4a5c-b9a9-5c62515d753e | GET /users/1 | status=200 | durationMs=0
users request | id=93f53537-7ea0-4adb-9a2a-55a3d02a7663 | GET /users/1 | status=200 | durationMs=0
users request | id=454f919d-a583-41d7-9821-32b476f7b335 | GET /users/1 | status=200 | durationMs=1
users request | id=508d0490-266a-4b98-92f2-d2644a93f873 | GET /users/1 | status=200 | durationMs=1
users request | id=785f9fed-6300-411e-b14d-3e43e2ecfa62 | GET /users/1 | status=200 | durationMs=0
users request | id=58a452ba-4237-45f7-8c07-2ac781983bde | GET /users/1 | status=200 | durationMs=0
users request | id=303c9789-c47c-4c28-a2ad-69869d186b98 | GET /users/1 | status=200 | durationMs=1
users request | id=0ab85454-39e3-4ff3-83d1-387d08b6bd26 | GET /users/1 | status=200 | durationMs=0
users request | id=287ace7e-9fc3-4abb-803c-423495b33ff7 | GET /users/1 | status=200 | durationMs=0
users request | id=57e6f6e1-25ff-47c7-8570-00d790d9a027 | GET /users/1 | status=200 | durationMs=0
users request | id=0dce20dd-cb77-41cc-9d68-7e942d855f24 | GET /users/1 | status=200 | durationMs=0
users request | id=81cec5a8-a69c-4f44-a85a-1b1ac116691d | GET /users/1 | status=200 | durationMs=0
users request | id=c5e7fc7d-05eb-46a8-b4ab-a1985747c8cc | GET /users/1 | status=200 | durationMs=0
users request | id=a6aae75a-ed04-4524-ad15-1604d8cd7b3c | GET /users/1 | status=200 | durationMs=0
users request | id=dffc5134-a9c8-4fa9-87cd-065f37ecf494 | GET /users/1 | status=200 | durationMs=1
users request | id=b68763df-7b2c-42e5-bf32-98862c5f915e | GET /users/1 | status=200 | durationMs=1
users request | id=aabca5ae-d16c-4357-a8fe-c5af0ea7272a | GET /users/1 | status=200 | durationMs=0
users request | id=7ec0b0fe-73f5-42c9-bc08-46137daec1c3 | GET /users/1 | status=200 | durationMs=0
users request | id=f9bd3d4f-ded7-42b1-89b5-df19593f2a7b | GET /users/1 | status=200 | durationMs=1
users request | id=ca4430f5-4fef-4703-8413-7b2bcb8921fa | GET /users/1 | status=200 | durationMs=1
users request | id=8edb5a65-513d-4fe3-81cf-dd9e3ae8ee6b | GET /users/1 | status=200 | durationMs=0
users request | id=24cb4129-03f2-4562-8afc-5d661b36475c | GET /users/1 | status=200 | durationMs=1
users request | id=3b43d533-7b8a-4268-9f04-703a5075af86 | GET /users/1 | status=200 | durationMs=0
users request | id=e6b8b806-aa8d-4098-bf5e-ded0eb99c7d0 | GET /users/1 | status=200 | durationMs=0
users request | id=97d2fe82-e3cd-4e55-8062-cad9fac18f39 | GET /users/1 | status=200 | durationMs=1
users request | id=cbfc8ab4-db9f-43b3-97ac-0c45c8d4065d | GET /users/1 | status=200 | durationMs=1
users request | id=c3fd05c5-b50f-4604-8a6a-00311dbcbf1f | GET /users/1 | status=200 | durationMs=0
users request | id=b61c610e-3c73-465e-b257-e005bd56c7b0 | GET /users/1 | status=200 | durationMs=0
users request | id=640e8eb2-6ae6-4b4f-a3f7-91b2f59596a4 | GET /users/1 | status=200 | durationMs=0
users request | id=8bf90332-a668-4114-a043-4dd42eee5a37 | GET /users/1 | status=200 | durationMs=0
users request | id=6c10f2ca-8d07-4857-b9b5-2b347a0fcaf9 | GET /users/1 | status=200 | durationMs=0
users request | id=6b1899b7-0038-4599-8653-ed57a88cfc0c | GET /users/1 | status=200 | durationMs=0
users request | id=33e1b409-bb2e-4e29-9b97-cf5f065b9bf1 | GET /users/1 | status=200 | durationMs=0
users request | id=4e82839e-1d1e-4e90-9a8a-2dc7cad8bed9 | GET /users/1 | status=200 | durationMs=0
users request | id=d0bda5b7-40e1-451c-b63f-03c793ffb6a8 | GET /users/1 | status=200 | durationMs=0
users request | id=4758d165-3fa3-4100-be52-5a8557f5a3f4 | GET /users/1 | status=200 | durationMs=0
users request | id=2f7309c3-b89a-41cb-af54-866a69607ed8 | GET /users/1 | status=200 | durationMs=1
users request | id=b9c8e087-86d5-467c-9a7b-0fe450288ea7 | GET /users/1 | status=200 | durationMs=0
users request | id=436203fe-19df-480b-836d-12ac55fae6b7 | GET /users/1 | status=200 | durationMs=1
users request | id=625a34c6-9390-467a-9631-e8fc66a6cdb4 | GET /users/1 | status=200 | durationMs=0
users request | id=3b582df2-fb3b-477e-82eb-0305768f656d | GET /users/1 | status=200 | durationMs=0
users request | id=5408c213-0dc5-4230-ac96-40cdcc670eed | GET /users/1 | status=200 | durationMs=0
users request | id=09f13a9b-2c8d-4a11-b79a-917f4030c83f | GET /users/1 | status=200 | durationMs=0
users request | id=52ccbcb3-e442-4b4e-a8f1-befe1eb55b83 | GET /users/1 | status=200 | durationMs=1
users request | id=16857cd4-aab0-4777-85ce-0490f39231e1 | GET /users/1 | status=200 | durationMs=1
users request | id=f9964bd1-c678-4a66-90c3-7ee45c1e13cf | GET /users/1 | status=200 | durationMs=0
users request | id=6db4d995-27bc-4092-9f3c-27384e02b26b | GET /users/1 | status=200 | durationMs=0
users request | id=cae24753-ea38-486a-aebe-cf53d4933491 | GET /users/1 | status=200 | durationMs=1
users request | id=07416389-bd33-4c80-a6e3-2c1d6f25c712 | GET /users/1 | status=200 | durationMs=0
users request | id=f9a68e8b-44f7-421b-96c4-5974068ff21a | GET /users/1 | status=200 | durationMs=0
users request | id=43cc2948-ab8d-47db-a4fc-4465cdaea5b0 | GET /users/1 | status=200 | durationMs=0
users request | id=95adcab3-5c4b-41ce-af43-a7ce803371f2 | GET /users/1 | status=200 | durationMs=0
users request | id=c7f6804e-47f9-4874-bf56-e1111eeca6e3 | GET /users/1 | status=200 | durationMs=0
users request | id=3286e5da-bd4d-4986-8928-2476a9e97c44 | GET /users/1 | status=200 | durationMs=0
users request | id=ebc30148-9eea-4e4d-b455-f9a05f7afe46 | GET /users/1 | status=200 | durationMs=0
users request | id=744e5c3c-9790-4878-9925-f8ea5b59d8e4 | GET /users/1 | status=200 | durationMs=0
users request | id=18a3415f-aafb-4659-a0a8-715f22b89fb7 | GET /users/1 | status=200 | durationMs=0
users request | id=b96853e2-dec9-49ea-86ab-6bedfc486f79 | GET /users/1 | status=200 | durationMs=0
users request | id=21b04424-51b4-4e68-a7be-d36cd6433173 | GET /users/1 | status=200 | durationMs=0
users request | id=9bd18f89-3393-492a-9793-99c77928af11 | GET /users/1 | status=200 | durationMs=0
users request | id=7332437c-4627-4629-be09-7145737ff0a0 | GET /users/1 | status=200 | durationMs=0
users request | id=9267c63e-7786-4e2a-b3b5-43212558659e | GET /users/1 | status=200 | durationMs=1
users request | id=f974ceb3-d38b-4a1a-91f3-667c30430743 | GET /users/1 | status=200 | durationMs=1
users request | id=72a8259e-8901-40a2-83aa-4d528c498c76 | GET /users/1 | status=200 | durationMs=1
users request | id=3863533b-6d16-4f55-977d-8c962bed5ca1 | GET /users/1 | status=200 | durationMs=0
users request | id=d5130978-6f18-42e9-81c1-fa0602d4b2b8 | GET /users/1 | status=200 | durationMs=0
users request | id=71818a92-e477-45ba-aa40-bbce757c01ac | GET /users/1 | status=200 | durationMs=0
users request | id=bcca9f5b-cdb2-4e93-9f2d-14175ce42374 | GET /users/1 | status=200 | durationMs=1
users request | id=8e9fdbfe-ac1e-487c-8cb6-94a4efd4a9f0 | GET /users/1 | status=200 | durationMs=1
users request | id=d3c709f9-37d5-4a34-8fa9-43b774b65dfe | GET /users/1 | status=200 | durationMs=1
users request | id=ee43d98d-c83e-49c5-ba68-c36a25bc5f62 | GET /users/1 | status=200 | durationMs=0
users request | id=0d3035b4-9d2f-4f47-ac46-7dffc015e869 | GET /users/1 | status=200 | durationMs=0
users request | id=3651cbdd-2958-4de8-b5c4-7402737448fd | GET /users/1 | status=200 | durationMs=0
users request | id=b1c08acc-170f-4470-a48f-9d526aca2c9a | GET /users/1 | status=200 | durationMs=0
users request | id=d2b120dd-36ed-4ea2-868f-dc4784f56386 | GET /users/1 | status=200 | durationMs=0
users request | id=bec7f9fd-1c60-4bdc-9fbf-ce3704fcdd25 | GET /users/1 | status=200 | durationMs=0
users request | id=b292a29d-8073-4369-bea4-918b608ad774 | GET /users/1 | status=200 | durationMs=0
users request | id=90cc849f-f21b-474b-965d-fb13c1b34de1 | GET /users/1 | status=200 | durationMs=0
users request | id=7133a10f-3ee4-4a2c-8494-3d8f4b4f92af | GET /users/1 | status=200 | durationMs=0
users request | id=afc7decf-b8e6-4b91-8f34-2acf47e5de09 | GET /users/1 | status=200 | durationMs=0
users request | id=c4231642-f018-4a2f-9b35-42cd0c7165f3 | GET /users/1 | status=200 | durationMs=0
users request | id=99ff260f-bbe8-44f4-91dc-1f3bce59a5cf | GET /users/1 | status=200 | durationMs=0
users request | id=67db9da1-7624-4a45-9f10-c1aeb13892be | GET /users/1 | status=200 | durationMs=0
users request | id=66f1474c-04db-42b9-838a-7231eaecebbb | GET /users/1 | status=200 | durationMs=0
users request | id=df798560-8f5d-4514-acec-203b9b46b04a | GET /users/1 | status=200 | durationMs=1
users request | id=e3c84ebe-16f7-4b2a-9ba0-6686ad5b2178 | GET /users/1 | status=200 | durationMs=0
users request | id=6e6ea8f7-22b6-4425-8613-91122ca1bb25 | GET /users/1 | status=200 | durationMs=0
users request | id=b71c739d-fa47-4ac9-81ed-86f1b3770cfc | GET /users/1 | status=200 | durationMs=0
users request | id=665a27bc-1fc5-4caa-beaa-a53dffb9c63a | GET /users/1 | status=200 | durationMs=1
users request | id=193277a8-71f9-4434-98a7-ba349bcac9c8 | GET /users/1 | status=200 | durationMs=0
users request | id=4039c683-8fdd-412d-a1b5-267bfe38da15 | GET /users/1 | status=200 | durationMs=0
users request | id=987f6c04-ace5-4e54-b4e6-cfa63eac409c | GET /users/1 | status=200 | durationMs=0
users request | id=33e338de-f100-42b6-929c-b075e77aae66 | GET /users/1 | status=200 | durationMs=1
users request | id=5bb1dd86-fe60-48df-9277-e832b2eed0a8 | GET /users/1 | status=200 | durationMs=0
users request | id=82b2c0fd-7446-4d80-a9db-87b8f17d7ed9 | GET /users/1 | status=200 | durationMs=1
users request | id=887f9518-d930-48e7-adae-15a6a39c3453 | GET /users/1 | status=200 | durationMs=0
users request | id=754815bd-8c04-4b5b-930d-1d8c5b552df9 | GET /users/1 | status=200 | durationMs=0
users request | id=8d90e9da-e3f1-49e7-bd30-3e028aa0e456 | GET /users/1 | status=200 | durationMs=0
users request | id=ce0d7112-a443-4bae-bcd1-1d4614c51822 | GET /users/1 | status=200 | durationMs=0
users request | id=fb4c7d77-e75d-4075-9d4c-02b0633072a7 | GET /users/1 | status=200 | durationMs=0
users request | id=b7e0a735-1342-4c72-a7c6-8d6e4ebb05f9 | GET /users/1 | status=200 | durationMs=1
users request | id=d0603301-85a0-42ec-9e00-4424bea7d14f | GET /users/1 | status=200 | durationMs=1
users request | id=af4fcd55-0ad8-42ed-9e27-20a05dacd586 | GET /users/1 | status=200 | durationMs=0
users request | id=a7e82dc5-b123-4b37-9d0b-132501068be9 | GET /users/1 | status=200 | durationMs=0
users request | id=0dd5aaff-f951-4603-bf28-072800f3236d | GET /users/1 | status=200 | durationMs=0
users request | id=f8651b00-30ca-43dc-bdeb-898dbcf4c110 | GET /users/1 | status=200 | durationMs=0
users request | id=82ec33ae-7fcb-4f56-ad38-914c5354f109 | GET /users/1 | status=200 | durationMs=0
users request | id=f6d481e3-4d1a-49eb-8487-08861f1d3464 | GET /users/1 | status=200 | durationMs=0
users request | id=d97bad53-c27a-4cb7-8090-538e46855981 | GET /users/1 | status=200 | durationMs=0
users request | id=d5c35259-65b1-4878-a542-8c070652949b | GET /users/1 | status=200 | durationMs=0
users request | id=c2b5e409-f5bf-4ae8-bf73-4a96065478c3 | GET /users/1 | status=200 | durationMs=0
users request | id=d0d7eb29-8806-47bc-ab04-9e2cca502162 | GET /users/1 | status=200 | durationMs=0
users request | id=5611135a-bef1-4bb7-9949-66621e38a405 | GET /users/1 | status=200 | durationMs=1
users request | id=55102ff5-0c12-47a0-9e5c-b41b0070bfef | GET /users/1 | status=200 | durationMs=0
users request | id=52a76309-caac-4b84-8716-fa67ff39787e | GET /users/1 | status=200 | durationMs=0
users request | id=26c8eaf0-d3b3-433e-a84e-8232cf0c4308 | GET /users/1 | status=200 | durationMs=1
users request | id=d1f089e7-7a20-42b3-b905-0650cc94b2b3 | GET /users/1 | status=200 | durationMs=0
users request | id=c40001a3-d7ff-4de8-be7f-85626a147a12 | GET /users/1 | status=200 | durationMs=0
users request | id=319d3ab8-bae7-4865-a1cc-ab0036ed7bcd | GET /users/1 | status=200 | durationMs=0
users request | id=743f2a39-0aca-40f3-b34c-8ecea13e089f | GET /users/1 | status=200 | durationMs=0
users request | id=9db0575f-37d3-4c20-861b-8725c12859ce | GET /users/1 | status=200 | durationMs=0
users request | id=5653f0ce-ea7b-4281-98f1-de13ea4227a4 | GET /users/1 | status=200 | durationMs=1
users request | id=05942eef-8df2-48a4-abac-1bff45f5a54a | GET /users/1 | status=200 | durationMs=0
users request | id=bdbf5465-fda3-4620-8b07-dbfb42701697 | GET /users/1 | status=200 | durationMs=0
